Item	Frequency	Score
ron desantis	592	0.3250784341400337
greg abbott	394	0.27324647718504413
covid cases	310	0.9164277064515834
mask mandates	301	0.646875308466339
new zealand	289	0.25560533468928476
covid patients	236	0.860692708757869
rand paul	229	0.1758900456218839
social distancing	221	0.3642724026504547
joe biden	208	0.367645751936661
new york	196	0.26809728636289953
vaccine passports	141	0.7239729530780872
natural immunity	140	0.32668910052156064
covid vaccines	137	0.9382370682400282
south dakota	136	0.13749463639862516
covid vaccine	132	0.8293018962330004
vaccinated people	127	0.6736281753101273
covid deaths	127	0.81245041979273
long covid	122	0.9446219813011757
south africa	118	0.27046912683424684
president biden	114	0.295334862663822
public health	109	0.48309692634218376
vaccine mandates	108	0.6420705678949687
scott morrison	105	0.24064941591006378
boris johnson	103	0.21265122887137342
donald trump	102	0.20873105352552485
unvaccinated people	100	0.5863607559592529
climate change	100	0.28161770693263993
full approval	91	0.15530587736742213
new orleans	88	0.23991940312406246
lindsey graham	88	0.06601503780478815
min age limit	86	0.237423303492116
dose1 capacity	86	0.1959917219119265
dose2 capacity	86	0.1836485898434879
social media	83	0.34314192312286096
broward county	82	0.12435093405195549
delta variant	81	0.38267859962545964
no one	77	0.14310265830096083
covid-19 vaccines	76	0.3379718599342722
fox news	73	0.18549593551043547
covid restrictions	72	0.5892978775019175
next week	71	0.40555986833338936
caleb wallace	68	0.034627819217233465
booster shots	66	0.21185333924642497
new cases	65	0.5046297154039967
young people	64	0.5711780358367191
dan patrick	64	0.05947896874787661
hundreds of thousands	61	0.11536831364918812
healthcare workers	61	0.2876421547562727
supreme court	60	0.12056674875524713
tens of thousands	58	0.08478926627568589
no masks	57	0.18791407241004354
herd immunity	57	0.2937082354742815
so many people	56	0.26386520600269336
nursing homes	56	0.27180494781412845
common sense	54	0.21945013513349418
how many people	52	0.25386203166343657
alex berenson	52	0.05139651330059959
white house	52	0.20293509124628178
siti sarah	52	0.034708492564400055
dr. fauci	50	0.23168995742790763
icu beds	50	0.21458047679112227
phil valentine	50	0.07044444793420623
school districts	49	0.31347693631928636
covid hospitalizations	49	0.49730628810654265
los angeles	48	0.1824486323058463
covid vaccination	48	0.6274806580476902
nancy pelosi	48	0.11547043035965804
social distance	46	0.17895686147692044
andrew cuomo	46	0.10044724362788299
ron johnson	46	0.12575515247033273
vaccination status	45	0.2612948945702871
blood clots	45	0.11968394569462508
marjorie taylor greene	45	0.06133654918697955
marc bernier	45	0.05785403507942582
gladys berejiklian	44	0.15334464326861083
tucker carlson	44	0.09020527465757959
another lockdown	43	0.1322183414333211
san francisco	43	0.12791029014172883
new york city	43	0.18118955491338576
sri lanka	41	0.1194789617424908
severe disease	41	0.18088506602774734
anthony fauci	40	0.15687374661289086
fully vaccinated people	40	0.24472283625027652
san antonio	40	0.11551791774656084
catching covid	39	0.46142825177032126
serious illness	39	0.18112789794822498
