Item	Frequency	Score
social distancing	269	0.3539100240672142
boris johnson	258	0.2632936500454131
covid patients	200	0.7383538510620488
primary number	196	0.24421563780936745
joe biden	190	0.2879262963060682
west bengal	185	0.28857467161128114
blood component	181	0.19880043914086135
covid cases	173	0.7669515737609329
fully vaccinated people	158	0.19174647503171346
sant shri	143	0.219141048603758
covid vaccines	139	0.8564203886855775
uttar pradesh	114	0.25222518849039677
social media	108	0.39218751398882723
dominic cummings	108	0.09039279407934114
ron desantis	106	0.1718260119434397
new delhi	104	0.3267418207964007
covid deaths	101	0.6623981438325981
covid relief	100	0.5774338745900515
corona virus	100	0.4003502751892374
matt hancock	98	0.15341844816589198
dr. fauci	93	0.3820369693741383
pm modi	91	0.2947362091049838
ambulance drivers	91	0.2644298647014601
covid vaccine	90	0.5768581530250134
covid crisis	89	0.4055074780394785
narendra modi	89	0.25007928780873573
south africa	89	0.21881790000826898
vaccinated people	87	0.38318029633961453
doug ford	85	0.1602157581786352
cleanliness workers	84	0.3045312417438199
new york	83	0.2506525261217225
public health	82	0.4386513057863753
corona warriors- doctors	80	0.3185023796343616
registration link	77	0.1308833227529043
supreme court	76	0.18698035046808348
tamil nadu	75	0.23732547266332474
indian variant	74	0.2553889755998361
rand paul	74	0.11338433412877388
board exams	70	0.2560569162084485
scott morrison	70	0.12444886182440892
dera sacha sauda	69	0.16762919155569056
covid warriors	69	0.21122535979458829
herd immunity	68	0.2035970060103255
modi ji	66	0.22416733413784284
oxygen cylinders	65	0.29389906787892284
young people	65	0.4337124188484452
anthony fauci	65	0.12713294935154734
next week	64	0.2373939162624897
no one	64	0.11598144586596298
appt slots	63	0.1462051569964744
distribution-dss volunteers	62	0.1495808446473018
covid pandemic	62	0.77413557632786
black fungus	60	0.20674394368349502
wuhan lab	59	0.23276876366321367
new zealand	58	0.1784867168224348
covid-19 vaccines	57	0.23926645482739273
chinese virus	57	0.2709439137236035
blood group	56	0.11889678892238058
jeff bezos	56	0.09332262702040875
donald trump	56	0.1524481025786399
offline exams	55	0.23396765952293422
second wave	54	0.2944388091436799
frontline workers	54	0.2452658921797306
patient name	52	0.15458086117408235
new available appointments	52	0.19650036883851707
mask mandates	52	0.3080294730011225
tucker carlson	52	0.09872963895137465
how many people	51	0.21361653652243265
vaccine passports	50	0.38824007413827283
marjorie taylor greene	50	0.09562942659423616
private hospitals	50	0.24039193919308405
rahul gandhi	49	0.16090956225108843
covid restrictions	48	0.41842218362788075
function research	48	0.14905546201972256
active cases	47	0.2749513197987056
dead bodies	47	0.23129429235968418
saint dr	47	0.19082899884217108
ron johnson	45	0.11127440808868319
covid vaccination	45	0.4341411374462454
oxygen concentrators	44	0.2065637994087327
so many people	44	0.20644399336609778
president biden	44	0.18554754372440468
hong kong	44	0.15893215059284332
no covid test	44	0.02934281508451237
blood clots	40	0.16555600216836744
fake news	39	0.179401794289763
arvind kejriwal	39	0.11591743808868975
long covid	39	0.5347354484017726
white house	39	0.1714687574844193
new jersey	39	0.2014081227366875
contact number	38	0.15202005510187197
modi govt	38	0.1955049786856521
madhya pradesh	38	0.14556150358271375
singh ji insan	38	0.18676507144070725
nhs staff	38	0.16350708889337084
over a year	37	0.09089908236381149
secondary number	36	0.16092303200338817
icu bed	36	0.15324432443767377
new cases	36	0.33431876738489247
rural areas	36	0.18428664063851413
sonia gandhi	36	0.0903275452434113
loved ones	35	0.23163030233458287
jason kenney	35	0.08953676099401
next year	34	0.21715199679687344
walgreens houston	34	0.1092318853386486
covid management	34	0.29247484062762874
amit shah	34	0.11301557580837185
emergency use	34	0.14181739000483348
asian americans	34	0.09723450202588842
mental health	33	0.21301280605693457
board exam	33	0.21496668880121372
jim inhofe	33	0.07811515498178119
richard burr	33	0.07984860695953365
jared kushner	32	0.06258207190273764
icu beds	32	0.2106119093297552
rural india	32	0.2590973544685765
another lockdown	32	0.09057545359344213
