Item	Frequency	Score
covid-19	9802	0.512839223420531
covid	4623	0.8046314653234117
people	3627	0.624051741738274
americans	2800	0.3195588554674037
trump	1357	0.3415859488614834
china	1330	0.304536223010186
congress	1292	0.26763757799144944
america	1179	0.2855726588706965
millions	1089	0.2827974123115341
christmas	1010	0.35051669375185496
republicans	853	0.25570223879156334
masks	805	0.47359186740755566
lockdown	792	0.4643403226775686
american	765	0.27608956920323025
florida	719	0.26248466068429327
coronavirus	714	0.5510278294869553
home	673	0.4011588647589023
u.s.	666	0.5108086249342392
biden	648	0.2786367989088153
cdc	640	0.28635650538607893
california	542	0.2497716813515371
georgia	537	0.2586224432176187
months	510	0.4087326610125079
covid19	494	0.528831698417888
india	491	0.2779308570140567
mcconnell	486	0.2725976032999639
democrats	486	0.26942449726823736
gop	485	0.24668890616778677
icu	470	0.24877100247218348
thousands	464	0.27755672800514
canada	461	0.2701543670986721
vaccines	454	0.6994413863576888
senate	423	0.2568392120647066
london	419	0.25186208971442736
pandemic	410	0.7783347772276266
deaths	397	0.5001917372678467
lives	396	0.4544377928140279
second	394	0.2823326126816324
cases	377	0.5007245240316819
pfizer	368	0.2867869003905962
work	350	0.3266442941284316
money	337	0.31465147779310637
wuhan	314	0.22841579087224986
death	308	0.4883044351609309
corona	302	0.295322611266079
things	300	0.34329846818741255
europe	294	0.26908029148507767
vaccine	294	0.6731882602358935
hospitals	277	0.39940358714372826
tonight	277	0.27259638115980916
schools	275	0.3368923651290266
life	270	0.4179893747653712
daily	268	0.2590782286033385
years	267	0.4861251565669461
care	262	0.36579816340296767
germany	255	0.2316343853466969
england	253	0.25635317916178607
chinese	247	0.24897601120789517
science	237	0.2955183935112183
nhs	237	0.2626022251518307
families	237	0.4137538485798242
russia	232	0.22483304512180388
britain	231	0.22270292391831029
italy	228	0.21072489375523112
workers	225	0.38013154441264296
control	224	0.29753727191348156
friends	219	0.3046191838790388
lockdowns	219	0.4559733510259582
fauci	217	0.21746702513577956
days	215	0.4749235081332188
texas	214	0.23581737951605358
children	214	0.3204746537838795
patients	208	0.34560710544008955
relief	207	0.41725880765736567
businesses	205	0.3274827465751028
god	201	0.2477920344056767
republican	200	0.23016452474005905
healthcare	199	0.28665686973155907
fda	197	0.2332019924982299
food	192	0.29904298238660704
georgians	185	0.18405239720132624
risk	179	0.2873423671900502
line	179	0.2762704637477083
help	178	0.2723322147060088
tier	177	0.22975577300191613
australia	176	0.23544004762315848
government	173	0.3618799973401253
family	172	0.38247055307409156
access	170	0.22439375105565768
france	168	0.21536311831768878
thanksgiving	166	0.2244541202401205
doctors	163	0.28652275025792096
ppe	162	0.24894829812742603
pakistan	161	0.17916189215743955
staff	160	0.29593975345319756
billions	159	0.22539369198824846
hundreds	159	0.19797223723401514
weeks	158	0.375577598295133
sweden	152	0.2286295428713863
japan	151	0.196798490648994
hospital	150	0.35451730196387815
jobs	150	0.3238414742466803
restaurants	150	0.2496662558398337
cnn	149	0.18533724502428184
scotland	149	0.2193887730855862
place	148	0.29881249299851653
winter	147	0.24900325355859798
states	146	0.36930546934025704
women	144	0.29484408145121643
school	143	0.35371159703186733
health	142	0.4113571992147995
brexit	142	0.24116450441504278
students	137	0.2884955991957638
michigan	136	0.22791322979465364
