Item	Frequency	Score
south africa	751	0.2609884478878253
aaron rodgers	336	0.20309882586811245
boris johnson	223	0.28987324527033487
joe biden	183	0.32865251048850175
covid cases	139	0.8686024341614875
natural immunity	125	0.3617261045262959
southern africa	122	0.12830928818158038
south african	113	0.11479704067417885
vaccine passports	107	0.6828349752680491
vaccine mandates	106	0.7422602775099063
long covid	104	0.8435097749456718
unvaccinated people	103	0.5749762549734635
social distancing	100	0.3322289814423459
covid vaccines	91	1.019921474075697
covid deaths	78	0.7063416728267967
another lockdown	76	0.14509560924509263
omicron variant	75	0.16787860391235504
joe rogan	73	0.15144339445128455
climate change	71	0.27485095258580966
new york	67	0.21218747487237946
hong kong	67	0.13750498221981453
dr. fauci	65	0.3639358209799305
new zealand	65	0.1714022406362153
public health	64	0.48653792012939895
covid patients	64	0.6493106732218437
covid mandates	62	0.6363649855443143
mask mandates	60	0.48000973684300957
hp inc	60	0.08046720559659222
new york city	59	0.1825248980235693
vaccinated people	58	0.6509524057103646
jared kushner	58	0.08629073337944698
jen psaki	54	0.11352151278135315
white house	54	0.22222299582297753
covid passports	54	0.390514916507604
big bird	53	0.1334471031809369
travel bans	53	0.09949183013772127
no one	52	0.10889886580303017
covid vaccine	52	0.7755702039607508
new variant	52	0.1977151716130649
covid restrictions	51	0.6131039103078375
sajid javid	50	0.09935481407753978
new covid variant	50	0.26282777163976684
president biden	49	0.21042736315301505
public transport	48	0.23653229291921582
ron desantis	48	0.16696714102853383
ted cruz	44	0.09936961201686909
next week	43	0.29642717358306
big pharma	43	0.2664114845873383
new variants	43	0.24308171833828707
anthony fauci	42	0.18176875042987076
social media	42	0.2852472972032873
owen paterson	42	0.0727208560292477
scott morrison	42	0.16622725439831984
nasser mohammed al-yamani	41	0.11493573496772409
so many people	41	0.23973965179476114
donald trump	39	0.13474602618888576
joe bidens	38	0.13469708370097036
new coronavirus variant	38	0.21465079232801637
how many people	37	0.1811439101941742
covid-19 vaccines	37	0.28874184917484685
hundreds of thousands	37	0.09504494348975852
young people	35	0.41151132884181646
face masks	34	0.23394462466117927
health care workers	31	0.25580908081009945
healthcare workers	30	0.22055781023632168
catching covid	30	0.5534897530068023
double jabbed	30	0.14361969438941802
quarantine camps	30	0.1510061849235816
next year	30	0.23559328410842034
no masks	29	0.13093755632017015
pre-pandemic levels	29	0.3239879643272691
travel restrictions	29	0.13728143467964976
fully vaccinated people	28	0.21985235315621457
new cases	28	0.36621494527514625
nhs staff	28	0.1575456011530736
south korea	28	0.12458665485750375
bill gates	28	0.19704889979753937
el salvador	28	0.07130621110651104
david attenborough	27	0.08691508799690828
tens of thousands	27	0.05488193490102546
covid protocols	27	0.35452152704418066
marjorie taylor greene	26	0.10262921490933999
no vaccine	25	0.1526218536376987
close contact	25	0.12168500987441373
intensive care	25	0.19768853397739522
san francisco	25	0.081232374557473
loved ones	25	0.20159998464872741
new jersey	24	0.1401872433166522
rand paul	24	0.05857991713197632
kamala harris	24	0.08215260532987385
printer 🖨	24	0.0766248131185335
jim jordan	24	0.04516612171251455
booster shots	23	0.2624392467693653
covid vaccination	23	0.445868034913786
herd immunity	23	0.17743107047610765
common sense	23	0.15446883058871294
ben roethlisberger	23	0.05150287110677766
los angeles	22	0.10372864156326954
tory mps	22	0.0812588402959836
full covid-19 vaccination	21	0.11377393232253714
vaccine hesitancy	21	0.27700532168756287
severe covid	21	0.4181054745524678
covid contracts	21	0.23103458654607875
zhang zhan	21	0.0667894975324102
czech republic	21	0.0899353389156607
geert vanden bossche	21	0.1096568970095496
nicola sturgeon	20	0.07948820703927517
pfizers covid-19 vaccine	20	0.11309794292474314
blood clots	20	0.1337302196988162
fox news	20	0.1213611024610308
emergency use	20	0.09774587191577479
emerald robinson	20	0.06587493898411877
scott atlas	20	0.0996700737646549
federal judge	20	0.05723149440691948
neil oliver	20	0.030926922608368896
shanghai disneyland	19	0.03430265397912407
terry mcauliffe	19	0.04538445999982099
small businesses	19	0.18519788264214315
health workers	19	0.18746841589458998
severe disease	19	0.17075926096998656
mandatory vaccination	19	0.17300735332720138
aaron rogers	19	0.032145156747705336
colin kaepernick	19	0.039200491199808736
southern african	19	0.08084336421299027
no covid	18	0.20466498110039577
less than 2%	18	0.048385597514887704
mild symptoms	18	0.08898283026125714
bad news	18	0.1580567524369218
excess deaths	18	0.2097534924597295
good news	18	0.14339449742576132
corona virus	18	0.18656768496671908
severe illness	18	0.1466129015246499
adverse reactions	18	0.1367949930221229
covid vaccinations	18	0.3396924209707891
mental health	17	0.18737314914063444
dr. anthony fauci	17	0.2119091801256035
gas prices	17	0.12423633783105932
active cases	17	0.23435786069332024
bharat biotech	17	0.052519601526795676
coronavirus cases	17	0.21739929607559924
vaccine efficacy	17	0.260033597019472
rapid tests	17	0.162704833139867
nursing homes	17	0.21072523943326976
great news	17	0.14190509944772153
bts lockdown	17	0.1268756115699386
vaccination rates	17	0.20293918225901653
covid rules	17	0.24479163738822873
face coverings	17	0.09553517074666557
confirmed cases	17	0.15710105776179373
chris whitty	17	0.03459782163562513
michael gove	17	0.03998357845640585
s. africa	17	0.09260520004018814
south africas	17	0.06192309566168078
johns hopkins university	16	0.08834773687161222
north america	16	0.09921573428091636
unemployment benefits	16	0.1168416433998553
nearly two years	16	0.054364720938268704
covid protocol	16	0.29017785527474427
vaccine immunity	16	0.31763934839590874
gavin newsom	16	0.048307906066941096
dominic raab	16	0.035886386524548855
no time	16	0.07667433116966749
new delhi	16	0.07360505749562737
new covid-19 variant	16	0.10837202065661125
side effects	15	0.14501742966534284
no pandemic	15	0.11309531454433994
serious illness	15	0.1381337465161368
cdc data	15	0.1588343862690594
vaccine mandate	15	0.2815033827811946
doug ford	15	0.07507560239945263
republican voters	15	0.13534051132612995
south africans	15	0.06079926554798166
public schools	15	0.19262046719211284
human rights	15	0.14275484098655114
heart problems	15	0.13930154372821907
president trump	15	0.09854205437378737
greg abbott	15	0.07022502805312046
less than 1%	15	0.040755375786743236
northern ireland	15	0.08399895139882052
close contacts	15	0.05507872571751493
treasure mama lockdown	15	0.05079953367597514
jon bon jovi	14	0.030747835103265377
rich countries	14	0.1062357103140389
young children	14	0.17981310749314697
north carolina	14	0.07766281576950168
covid misinformation	14	0.17704436902329562
health care	14	0.10576277151615279
school closures	14	0.13730171049945053
covid tests	14	0.3081552947377983
mrna vaccines	14	0.23256130754504356
health canada	14	0.052632828167879626
gun violence	14	0.0887809205142858
mass vaccination	14	0.1744158482007479
kansas city	14	0.06884322366739304
pregnant women	14	0.12740951009946863
