Item	Frequency	Score
joe biden	426	0.36948511740759465
covid relief	344	0.67185479203039
new york	296	0.2982798621645515
matt hancock	294	0.15091600081695244
social distancing	255	0.35559526754886517
new zealand	234	0.2557301102069229
boris johnson	231	0.27347023971625667
south africa	229	0.29903156234804984
president biden	219	0.35054136200969543
ron desantis	164	0.1856903156298498
ted cruz	161	0.15677990921366258
nursing homes	156	0.4107501427147973
andrew cuomo	141	0.24980538194351765
covid deaths	131	0.6612235351263509
next week	115	0.36740339458350807
donald trump	110	0.25775744978369947
covid vaccine	101	0.6435580388414138
asian americans	99	0.1776337740447238
climate change	98	0.26196520764601605
covid vaccines	97	0.5942739432649362
dr. fauci	90	0.3422740650093457
covid cases	85	0.5974105764877045
public health	82	0.42066512501617026
white house	76	0.18933052794453284
north korea	71	0.10562128338217595
no one	69	0.11699451292874145
covid-19 vaccines	68	0.3265764756241343
world war ii	68	0.09972930261340164
covid patients	67	0.5013341533358356
small businesses	67	0.3022423052630833
covid contracts	67	0.2580691494688778
almost a year	64	0.09371195236409575
south dakota	63	0.11866839929131287
new york city	59	0.21298032083962548
kamala harris	59	0.11455426493892788
valentines day	57	0.14115288194241538
mental health	57	0.38126172205358455
social media	57	0.27130250838603764
los angeles	56	0.15760277007612658
covid restrictions	54	0.40355266521181343
tens of thousands	53	0.08883452952862037
rand paul	53	0.09647489786889936
new variants	50	0.38711233476184
global pandemic	50	0.2293191095631799
how many people	47	0.1970493921204512
south african	45	0.18547374163617608
loved ones	45	0.23695815181517357
young people	45	0.4268823470918711
jeff bezos	45	0.05211709651323257
long covid	44	0.4901915606914676
covid-19 vaccine	43	0.21909742849258926
essential workers	42	0.26312030985133195
herd immunity	42	0.23412516433324135
bill gates	42	0.19337668221746637
justin trudeau	41	0.1120713864118412
hundreds of thousands	41	0.09434201105933827
tom brady	40	0.10448735008944979
preston chaney	40	0.046496527131636885
new cases	39	0.33450493696835115
doug ford	38	0.10836633229752285
vitamin d	38	0.1267234455250252
new orleans	38	0.08032730189856178
tom moore	37	0.06424523255853822
craig kelly	37	0.10881290384288207
peter daszak	37	0.08877550954477359
disabled people	37	0.21114892560516033
healthcare workers	36	0.2534692322547846
vp harris	36	0.12122607994301006
public money	36	0.13827237730639988
joe bidens	35	0.11149954157348517
elaine chao	34	0.13007470813069494
kanye west	34	0.11677831245056677
san francisco	34	0.13077746651565392
matthias matuschik	34	0.03458104974443442
bbc news	33	0.08060238584941236
steven mnuchin	33	0.09958073407702046
another lockdown	32	0.12734116985025817
hate crimes	32	0.10637988109293028
budget reconciliation	31	0.10918221841789356
jim jordan	30	0.07012458895846284
so many people	30	0.2291434083534687
lockdown restrictions	30	0.24229926197538207
fake news	30	0.15473821472923438
joe manchin	30	0.08657909616477154
social distance	30	0.14708755116698338
corona virus	30	0.23406842184497764
sri lanka	30	0.10922691396159007
covid pandemic	30	0.42688691934549783
meghan mccain	30	0.05720478160650686
pandemic contracts	30	0.1059183703454136
jeremy lin	30	0.030104294380987662
indoor dining	29	0.09121478103661496
good news	29	0.20802152476592312
human rights	29	0.15046630058207927
jared kushner	28	0.07621835428399414
health care	28	0.2440102541555578
anthony fauci	28	0.12499451486082974
student debt	28	0.131663109805368
zero covid	28	0.1860456221603199
severe illness	28	0.16836640734766967
tens of millions	28	0.05443628983065472
xavier becerra	28	0.044202827452992165
black people	27	0.3003807125937856
care homes	27	0.26186590672305626
orange county	27	0.08313077769635374
nancy pelosi	26	0.06737514781776305
arlene alda	25	0.04109557253026434
betsy devos	25	0.0903403382260808
president joe biden	25	0.17025917746386635
hundreds of millions	25	0.07337391358092105
sen. paul	25	0.04685937139205962
mitch mcconnell	25	0.06433166255979658
south korea	25	0.0907973759845794
vaccine passports	25	0.23039770050013075
teachers unions	25	0.13990286476201663
ron wright	25	0.036647393403949895
covid testing	24	0.22737024889626598
covid response	24	0.22294159734279345
health workers	24	0.2417643181438975
face masks	24	0.21877555186197714
dido harding	24	0.08597193034071973
astrazeneca vaccine	24	0.17328627072032612
nhs staff	24	0.1676353878250808
cdc guidelines	24	0.1282910521131185
illegal immigrants	24	0.11525442848398894
vaccine distribution	24	0.24656683408952487
illegal aliens	24	0.09107863108159997
double masking	23	0.08488230356935728
next month	23	0.19488765757693152
no masks	23	0.11280461723832863
death toll	23	0.1999687447880708
no pandemic	23	0.15358059041673577
covid rules	23	0.2919888531899812
governor cuomo	23	0.11645923301197414
great news	22	0.10992172772580608
hong kong	22	0.0921586634345179
scott morrison	22	0.11085790823793965
covid relief bill	22	0.23029978931570358
coronavirus vaccines	21	0.2889686403853591
american families	21	0.10665207499813313
sherrod brown	21	0.02593440442110371
bob woodward	21	0.038996542714928875
daft punk	21	0.0498873990028683
just 9%	21	0.023343064562998634
vaccine doses	20	0.3256687025016852
devin nunes	20	0.07862101310110013
rhode island	20	0.08118001064037018
covid infections	20	0.333935416026509
blue states	20	0.15185872106100523
no covid	20	0.13919527978605709
high risk	20	0.1412046166032932
supreme court	20	0.09405041443335285
common sense	20	0.09748759313037829
dr. anthony fauci	20	0.1358631654328765
long beach	20	0.03678218629902007
next year	20	0.20705344981397186
taylor swift	20	0.032743292822035
wuhan lab	20	0.0969191052104798
world war i	20	0.07444905579953606
vice president harris	20	0.07817057432627278
western australia	19	0.07668087633235691
andy slavitt	19	0.06477525207844642
severe disease	19	0.1480056873405225
n95 masks	19	0.14058996632166199
nursing home deaths	19	0.23100739154180272
san diego	19	0.09084068319509156
speaker pelosi	19	0.07600096336292958
kevin mccarthy	19	0.05664004918029577
new jersey	18	0.0891381972184717
nicola sturgeon	18	0.07102172245120356
so many months	18	0.03340338734334311
child poverty	18	0.12814477370263821
covid19 vaccine	18	0.142799794109598
first year	18	0.08242431812308176
active cases	18	0.16473146830577537
coronavirus cases	18	0.26629723715418874
rishi sunak	18	0.08116171086236587
silicon valley	18	0.0713078489377174
fox news	18	0.12644413700842674
pm modi	18	0.08476439356522342
emergency use authorization	18	0.08859703983493006
public figures	18	0.045502134711560255
pregnant women	18	0.13365331547488726
lou macari	18	0.028485584568714428
first month	18	0.11916596544148636
johns hopkins university	17	0.08186539534221957
dr fauci	17	0.09749505928206327
joel osteen	17	0.07838432179321421
nigel farage	17	0.0851465515551944
hotel quarantine	17	0.11012970038884135
pres biden	17	0.05029804152479536
learning disabilities	17	0.10908004732620054
white people	17	0.20423378321558283
health officials	17	0.1292338023062781
latin america	17	0.1086567568394423
life expectancy	17	0.10707703858441325
rush limbaugh	17	0.06252124835365502
peoples lives	16	0.13772764579790894
economic recovery	16	0.09638538670852093
captain tom	16	0.061660200876610165
west virginia	16	0.11768025065218793
north america	16	0.10885465198562569
marjorie taylor greene	16	0.0824068513202215
gov. andrew cuomo	16	0.15241005100222366
covid test	16	0.18486618654499826
no lockdown	16	0.07865575099651387
online exams	16	0.0916812336447027
coronavirus restrictions	16	0.14979623142781934
frontline workers	16	0.15241659265199775
