Item	Frequency	Score
social distancing	328	0.380113174395728
boris johnson	299	0.30725713658215104
covid cases	282	0.8356917770950829
covid patients	180	0.6697291287526205
west bengal	177	0.24027324969162303
primary number	151	0.2706161525836667
blood component	151	0.22602359791573287
new delhi	143	0.31589359802947353
doug ford	142	0.21729367718318643
joe biden	134	0.22014025219018685
new york	134	0.23870177699298226
covid vaccine	125	0.7533803454631072
covid vaccines	119	0.9314883676500689
blood clots	116	0.2999691929869251
corona virus	115	0.4569025583962563
south africa	108	0.2472979591489199
modi ji	106	0.23339860153447972
public health	104	0.4755906279384699
social media	101	0.31811486227039776
covid deaths	100	0.7401807806253909
new zealand	99	0.20237579883479057
vaccine passports	94	0.4411688320431669
narendra modi	92	0.20651927272943119
uttar pradesh	88	0.2028115503051851
essential workers	86	0.3156971342738397
covid crisis	85	0.3432909387440524
covid-19 vaccines	83	0.31100997531079627
ron desantis	80	0.16146407181608285
covid relief	79	0.4359706920878126
rahul gandhi	76	0.18490680471060442
president biden	75	0.22223637995897222
tucker carlson	74	0.06559634661485234
gun violence	71	0.16428617441435972
kumbh mela	69	0.17893642090528247
ted nugent	69	0.06476845594025728
next week	68	0.25562241650935347
oxygen cylinders	64	0.2594234216083905
young people	63	0.5127052093070087
tens of thousands	63	0.1344663807664892
arvind kejriwal	62	0.12712912247574287
second wave	62	0.2930975649284561
election rallies	60	0.23063494546200838
blood group	59	0.17232211697846622
pm modi	59	0.24602840856688427
matt hancock	56	0.11743228862649682
dr. fauci	55	0.2648083908230603
herd immunity	54	0.23624745558944377
vaccinated people	53	0.3726158589139522
covid restrictions	52	0.4918438555733701
hospital beds	52	0.3712843674002886
healthcare workers	52	0.2685859711825869
fake news	52	0.23470172821514665
supreme court	52	0.11105540324309429
david cameron	52	0.09673825625424348
board exams	51	0.22245579361582987
oxygen supply	51	0.20809924561322773
social distance	50	0.2357563371135738
hundreds of thousands	50	0.11000745677818102
amit shah	50	0.1053708200454284
justin trudeau	48	0.13260887107783143
madhya pradesh	48	0.16761972826001015
long covid	47	0.5435894178659844
mental health	47	0.3246208031057092
covid situation	47	0.3681589993409661
active cases	46	0.3918740964610607
josh hawley	46	0.04488377062981846
another lockdown	45	0.15496672036112955
northern ireland	45	0.10763612769094622
hong kong	44	0.1551049436817815
no one	44	0.12383361179667716
modi govt	44	0.14612057692733205
mask mandates	43	0.3337400335860943
ron johnson	42	0.10706190640123955
new cases	41	0.3093712055258306
covid pandemic	41	0.4745897844615289
fully vaccinated people	41	0.2141280011464624
patient name	41	0.12239549701485201
sick days	40	0.24155865550218605
oxygen level	40	0.2223586699849702
asian americans	40	0.13140842031772762
jim jordan	39	0.06725803264963529
climate change	38	0.21466280547459665
covid passports	38	0.29098514927722247
mass shootings	38	0.10017519315413007
secondary number	37	0.16900583443815714
covid test	36	0.2875766347171705
johnson vaccine	36	0.292867971747566
white house	35	0.14052903656130133
donald trump	35	0.11556588103343758
bill gates	35	0.10476707160185773
scott morrison	35	0.11139164627116749
loved ones	35	0.18373368585969238
side effects	35	0.17964795119298135
dera sacha sauda	35	0.03225221398444483
good health	34	0.2036880970781877
puerto rico	33	0.07765747270708746
sonia gandhi	33	0.08149134285441728
covid-19 vaccine	32	0.20776525501235021
so many people	32	0.17732151370372962
registration link	32	0.11344398664365482
corona cases	32	0.26619215552764336
coronavirus cases	31	0.32894345835538635
anthony fauci	31	0.11397868395125621
frontline workers	31	0.2003775733888826
latin america	31	0.08579988758130616
bharat biotech	31	0.07272807462956885
joe rogan	31	0.036511488582080746
over a year	30	0.07540001361565685
home order	30	0.19800025120957165
political rallies	30	0.1495982913239035
yogi adityanath	30	0.08382208995842359
